mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.06565308570861816,0.003319182868985342,0.007925701141357423,0.0005152603552141713,0.5,2,120,0.5,"{'learning_rate': 0.5, 'max_depth': 2, 'n_estimators': 120, 'reg_lambda': 0.5}",-0.5159366965738185,-0.4374470125124662,-0.4749315680745831,-0.4704002393942697,-0.42179901132280784,-0.47654518191298667,-0.45866429598866376,-0.49316847635282823,-0.43638817032802324,-0.5829537974931573,-0.47682344499536045,0.044326662727278185,57
0.12193195819854737,0.006859491272453469,0.008941984176635743,0.0017995312595485737,0.5,5,80,0.05,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 80, 'reg_lambda': 0.05}",-0.5557419103529033,-0.44817330564584723,-0.4935423071445352,-0.46224605528439067,-0.4432791230818374,-0.5168372512094221,-0.522887183992422,-0.48584845466522664,-0.444142465639703,-0.5458170997610508,-0.4918515156777338,0.04005042084300489,67
0.1290294647216797,0.011912783026719772,0.008408093452453613,0.0009572708943044857,0.5,5,80,0.1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 80, 'reg_lambda': 0.1}",-0.5538595700204367,-0.4470731400018558,-0.5232505951084657,-0.4475206566038243,-0.4597394977704933,-0.5344215083391695,-0.5146172891809035,-0.48793038579641845,-0.4317286941707055,-0.5340599643370529,-0.4934201301329325,0.041892686652900496,70
0.12642886638641357,0.0055937694924468,0.008098220825195313,0.0006043075770918614,0.5,5,80,0.5,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 80, 'reg_lambda': 0.5}",-0.5245225275110907,-0.4162715420623797,-0.49110132932227507,-0.48791405770125396,-0.4913016980979219,-0.5297551327225271,-0.5098547187322973,-0.4775103770509367,-0.4495747193007346,-0.5259134425052747,-0.4903719545006691,0.03418803182536826,66
0.12832317352294922,0.004338125247402874,0.008627772331237793,0.0006487413019464274,0.5,5,100,0.05,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'reg_lambda': 0.05}",-0.5557420155539693,-0.44817330564584723,-0.4935423071445352,-0.46224605528439067,-0.4432791230818374,-0.5168372512094221,-0.522887183992422,-0.48584845466522664,-0.444142465639703,-0.5458170997610508,-0.49185152619784045,0.040050437625203564,68
0.126812744140625,0.0062045363514160925,0.00853569507598877,0.0006123352230686869,0.5,5,100,0.1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'reg_lambda': 0.1}",-0.5538595700204367,-0.4470731400018558,-0.5232505951084657,-0.4475206566038243,-0.4597394977704933,-0.5344215083391695,-0.5146172891809035,-0.48793038579641845,-0.4317286941707055,-0.5340599643370529,-0.4934201301329325,0.041892686652900496,70
0.13162739276885987,0.006134368628591053,0.008723688125610352,0.0016642063689585392,0.5,5,100,0.5,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'reg_lambda': 0.5}",-0.5245225275110907,-0.4162715420623797,-0.49110132932227507,-0.48791405770125396,-0.4913016980979219,-0.5297166535440765,-0.5098548103193102,-0.4775103770509367,-0.4495747193007346,-0.5259133649041516,-0.4903681079814131,0.03418359799898265,64
0.1362520933151245,0.008588454592647385,0.008183693885803223,0.0005059539021525386,0.5,5,120,0.05,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 120, 'reg_lambda': 0.05}",-0.5557420155539693,-0.44817330564584723,-0.4935423071445352,-0.46224605528439067,-0.4432791230818374,-0.5168372512094221,-0.522887183992422,-0.48584845466522664,-0.444142465639703,-0.5458170997610508,-0.49185152619784045,0.040050437625203564,68
0.13414378166198732,0.00852512169427598,0.008677124977111816,0.0007736379095058314,0.5,5,120,0.1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 120, 'reg_lambda': 0.1}",-0.5538595700204367,-0.4470731400018558,-0.5232505951084657,-0.4475206566038243,-0.4597394977704933,-0.5344215083391695,-0.5146172891809035,-0.48793038579641845,-0.4317286941707055,-0.5340599643370529,-0.4934201301329325,0.041892686652900496,70
0.13827912807464598,0.0045443916576999414,0.00842587947845459,0.0008299183758225969,0.5,5,120,0.5,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 120, 'reg_lambda': 0.5}",-0.5245225275110907,-0.4162715420623797,-0.49110132932227507,-0.48791405770125396,-0.4913016980979219,-0.5297166535440765,-0.5098548103193102,-0.4775103770509367,-0.4495747193007346,-0.5259133649041516,-0.4903681079814131,0.03418359799898265,64
0.1245765209197998,0.007080019996423455,0.00821824073791504,0.0005634175252548407,0.5,7,80,0.05,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 80, 'reg_lambda': 0.05}",-0.5772012135256177,-0.4248410750199844,-0.5102804174973967,-0.5490879280054162,-0.46478084561014477,-0.48260017489056856,-0.5127213927056121,-0.5223161316781022,-0.3776554723330726,-0.5378335482043816,-0.4959318199470297,0.057062465140693276,76
0.12177646160125732,0.004102180434555442,0.009528136253356934,0.0021997747908026437,0.5,7,80,0.1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 80, 'reg_lambda': 0.1}",-0.5988009790260198,-0.41898973569631703,-0.4708575044616115,-0.5457597302629001,-0.5018097558231561,-0.5748369197456468,-0.5188228525648596,-0.5082298289092675,-0.3800958613191987,-0.5781635988658653,-0.5096366766674844,0.0669711126256787,79
0.12936208248138428,0.0051318628548427695,0.008774828910827637,0.0010329232666800373,0.5,7,80,0.5,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 80, 'reg_lambda': 0.5}",-0.5027468491985535,-0.43708129132528617,-0.5250385369650524,-0.4987641638633213,-0.4485001009065985,-0.5634237098144013,-0.47126814331483624,-0.4037517702734906,-0.40519301017056575,-0.5364967825909918,-0.4792264358423097,0.05231040372173742,59
0.12942469120025635,0.007845613309370681,0.008471798896789551,0.0005666905605818039,0.5,7,100,0.05,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 100, 'reg_lambda': 0.05}",-0.5772012135256177,-0.4248410750199844,-0.5102804174973967,-0.5490879280054162,-0.46478084561014477,-0.48260017489056856,-0.5127213927056121,-0.5223161316781022,-0.3776554723330726,-0.5378335482043816,-0.4959318199470297,0.057062465140693276,76
0.12607157230377197,0.002496777844732131,0.008571434020996093,0.0006522653883543334,0.5,7,100,0.1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 100, 'reg_lambda': 0.1}",-0.5988009790260198,-0.41898973569631703,-0.4708575044616115,-0.5457597302629001,-0.5018097558231561,-0.5748369197456468,-0.5188228525648596,-0.5082298289092675,-0.3800958613191987,-0.5781635988658653,-0.5096366766674844,0.0669711126256787,79
0.13476698398590087,0.004235786272569239,0.009012126922607422,0.0022079606280686584,0.5,7,100,0.5,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 100, 'reg_lambda': 0.5}",-0.5027468491985535,-0.43708129132528617,-0.5250385369650524,-0.4987641638633213,-0.4485001009065985,-0.5634237098144013,-0.47126814331483624,-0.4037517702734906,-0.40519301017056575,-0.5364967825909918,-0.4792264358423097,0.05231040372173742,59
0.1358337879180908,0.007867019799581076,0.008483624458312989,0.0005663398205053684,0.5,7,120,0.05,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 120, 'reg_lambda': 0.05}",-0.5772012135256177,-0.4248410750199844,-0.5102804174973967,-0.5490879280054162,-0.46478084561014477,-0.48260017489056856,-0.5127213927056121,-0.5223161316781022,-0.3776554723330726,-0.5378335482043816,-0.4959318199470297,0.057062465140693276,76
0.1358874797821045,0.006951190662247117,0.008505630493164062,0.0009289459489649982,0.5,7,120,0.1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 120, 'reg_lambda': 0.1}",-0.5988009790260198,-0.41898973569631703,-0.4708575044616115,-0.5457597302629001,-0.5018097558231561,-0.5748369197456468,-0.5188228525648596,-0.5082298289092675,-0.3800958613191987,-0.5781635988658653,-0.5096366766674844,0.0669711126256787,79
0.1415863513946533,0.015192825846359339,0.007246780395507813,0.0021219931730940902,0.5,7,120,0.5,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 120, 'reg_lambda': 0.5}",-0.5027468491985535,-0.43708129132528617,-0.5250385369650524,-0.4987641638633213,-0.4485001009065985,-0.5634237098144013,-0.47126814331483624,-0.4037517702734906,-0.40519301017056575,-0.5364967825909918,-0.4792264358423097,0.05231040372173742,59
